,time,ligand_off_rate,dimer_off_rate,ZtSH2_clearance
120,60.01000166694449,8.333333333333334,0.15384615384615385,0.2112984242565034
121,60.51008501416903,8.333333333333334,0.15384615384615385,0.21152380004353463
122,61.01016836139356,8.333333333333334,0.15384615384615385,0.21174881172112708
123,61.5102517086181,8.333333333333334,0.15384615384615385,0.2119734602470737
124,62.01033505584264,8.333333333333334,0.15384615384615385,0.2121977465531465
125,62.51041840306718,8.333333333333334,0.15384615384615385,0.21242167155832772
126,63.01050175029171,8.333333333333334,0.15384615384615385,0.21264523613936492
127,63.51058509751625,8.333333333333334,0.15384615384615385,0.21286844117136486
128,64.01066844474079,8.333333333333334,0.15384615384615385,0.2130912874978425
129,64.51075179196532,8.333333333333334,0.15384615384615385,0.21331377595016462
130,65.01083513918987,8.333333333333334,0.15384615384615385,0.21353590733785735
131,65.5109184864144,8.333333333333334,0.15384615384615385,0.2137576824557091
132,66.01100183363894,8.333333333333334,0.15384615384615385,0.21397910209883983
133,66.51108518086347,8.333333333333334,0.15384615384615385,0.21420016704300118
134,67.011168528088,8.333333333333334,0.15384615384615385,0.214420878050701
135,67.51125187531255,8.333333333333334,0.15384615384615385,0.21464123587663633
136,68.01133522253708,8.333333333333334,0.15384615384615385,0.21486124125952738
137,68.51141856976163,8.333333333333334,0.15384615384615385,0.21508089494123392
138,69.01150191698616,8.333333333333334,0.15384615384615385,0.21530019765461023
139,69.5115852642107,8.333333333333334,0.15384615384615385,0.2155191501166196
140,70.01166861143524,8.333333333333334,0.15384615384615385,0.21573775304359877
141,70.51175195865977,8.333333333333334,0.15384615384615385,0.21595600715118107
142,71.0118353058843,8.333333333333334,0.15384615384615385,0.21617391314512746
143,71.51191865310885,8.333333333333334,0.15384615384615385,0.2163914717069346
144,72.01200200033338,8.333333333333334,0.15384615384615385,0.21660868353603863
145,72.51208534755793,8.333333333333334,0.15384615384615385,0.21682554931922737
146,73.01216869478246,8.333333333333334,0.15384615384615385,0.2170420697367933
147,73.51225204200699,8.333333333333334,0.15384615384615385,0.21725824546522723
148,74.01233538923154,8.333333333333334,0.15384615384615385,0.21747407717782352
149,74.51241873645607,8.333333333333334,0.15384615384615385,0.21768956554359228
150,75.01250208368062,8.333333333333334,0.15384615384615385,0.21790471122744556
151,75.51258543090515,8.333333333333334,0.15384615384615385,0.21811951489202547
152,76.01266877812968,8.333333333333334,0.15384615384615385,0.2183339771969754
153,76.51275212535423,8.333333333333334,0.15384615384615385,0.21854809879543155
154,77.01283547257876,8.333333333333334,0.15384615384615385,0.2187618803399511
155,77.5129188198033,8.333333333333334,0.15384615384615385,0.2189753224828799
156,78.01300216702784,8.333333333333334,0.15384615384615385,0.21918842587342446
157,78.51308551425237,8.333333333333334,0.15384615384615385,0.21940119115836496
158,79.01316886147691,8.333333333333334,0.15384615384615385,0.21961361896974907
159,79.51325220870145,8.333333333333334,0.15384615384615385,0.21982570995401593
160,80.01333555592598,8.333333333333334,0.15384615384615385,0.2200374647500104
161,80.51341890315052,8.333333333333334,0.15384615384615385,0.2202488839949524
162,81.01350225037505,8.333333333333334,0.15384615384615385,0.2204599683194737
163,81.5135855975996,8.333333333333334,0.15384615384615385,0.22067071835018506
164,82.01366894482413,8.333333333333334,0.15384615384615385,0.22088113471953866
165,82.51375229204866,8.333333333333334,0.15384615384615385,0.22109121805466478
166,83.01383563927321,8.333333333333334,0.15384615384615385,0.22130096898089827
167,83.51391898649774,8.333333333333334,0.15384615384615385,0.22151038811799187
168,84.01400233372229,8.333333333333334,0.15384615384615385,0.22171947608760087
169,84.51408568094682,8.333333333333334,0.15384615384615385,0.22192823350884808
170,85.01416902817135,8.333333333333334,0.15384615384615385,0.22213666099876314
171,85.5142523753959,8.333333333333334,0.15384615384615385,0.22234475917262378
172,86.01433572262043,8.333333333333334,0.15384615384615385,0.22255252864397865
173,86.51441906984498,8.333333333333334,0.15384615384615385,0.22275997002485393
174,87.01450241706951,8.333333333333334,0.15384615384615385,0.22296708392568512
175,87.51458576429404,8.333333333333334,0.15384615384615385,0.22317387095541258
176,88.01466911151859,8.333333333333334,0.15384615384615385,0.22338033172063557
177,88.51475245874312,8.333333333333334,0.15384615384615385,0.22358646682696726
178,89.01483580596766,8.333333333333334,0.15384615384615385,0.22379227687894526
179,89.5149191531922,8.333333333333334,0.15384615384615385,0.2239977624794875
180,90.01500250041673,8.333333333333334,0.15384615384615385,0.22420292422981394
181,90.51508584764127,8.333333333333334,0.15384615384615385,0.22440776272600554
182,91.0151691948658,8.333333333333334,0.15384615384615385,0.22461227856836916
183,91.51525254209034,8.333333333333334,0.15384615384615385,0.2248164723537088
184,92.01533588931488,8.333333333333334,0.15384615384615385,0.225020344677511
185,92.51541923653942,8.333333333333334,0.15384615384615385,0.2252238961339806
186,93.01550258376396,8.333333333333334,0.15384615384615385,0.22542712731534634
187,93.5155859309885,8.333333333333334,0.15384615384615385,0.2256300388088544
188,94.01566927821302,8.333333333333334,0.15384615384615385,0.2258326312063237
189,94.51575262543757,8.333333333333334,0.15384615384615385,0.2260349050958948
190,95.0158359726621,8.333333333333334,0.15384615384615385,0.2262368610643845
191,95.51591931988665,8.333333333333334,0.15384615384615385,0.22643849969730698
192,96.01600266711118,8.333333333333334,0.15384615384615385,0.2266398215782754
193,96.51608601433571,8.333333333333334,0.15384615384615385,0.22684082728782684
194,97.01616936156026,8.333333333333334,0.15384615384615385,0.2270415174083292
195,97.51625270878479,8.333333333333334,0.15384615384615385,0.22724189251951044
196,98.01633605600934,8.333333333333334,0.15384615384615385,0.227441953199765
197,98.51641940323387,8.333333333333334,0.15384615384615385,0.22764170002616432
198,99.0165027504584,8.333333333333334,0.15384615384615385,0.22784113357404356
199,99.51658609768295,8.333333333333334,0.15384615384615385,0.22804025441671702
200,100.01666944490748,8.333333333333334,0.15384615384615385,0.22823906312763745
201,100.51675279213202,8.333333333333334,0.15384615384615385,0.2284375602782836
202,101.01683613935656,8.333333333333334,0.15384615384615385,0.22863574643879675
203,101.51691948658109,8.333333333333334,0.15384615384615385,0.22883362217798667
204,102.01700283380563,8.333333333333334,0.15384615384615385,0.2290311880645289
205,102.51708618103017,8.333333333333334,0.15384615384615385,0.22922844466685238
206,103.0171695282547,8.333333333333334,0.15384615384615385,0.22942539254928862
207,103.51725287547924,8.333333333333334,0.15384615384615385,0.22962203227630607
208,104.01733622270378,8.333333333333334,0.15384615384615385,0.22981836441122402
209,104.51741956992832,8.333333333333334,0.15384615384615385,0.23001438951623054
210,105.01750291715285,8.333333333333334,0.15384615384615385,0.23021010814755605
211,105.51758626437739,8.333333333333334,0.15384615384615385,0.2304055208586379
212,106.01766961160193,8.333333333333334,0.15384615384615385,0.2306006282096731
213,106.51775295882646,8.333333333333334,0.15384615384615385,0.230795430755341
214,107.01783630605101,8.333333333333334,0.15384615384615385,0.2309899290487537
215,107.51791965327554,8.333333333333334,0.15384615384615385,0.23118412364143595
216,108.01800300050007,8.333333333333334,0.15384615384615385,0.2313780151002582
217,108.51808634772462,8.333333333333334,0.15384615384615385,0.23157160398562546
218,109.01816969494915,8.333333333333334,0.15384615384615385,0.23176489083790625
219,109.5182530421737,8.333333333333334,0.15384615384615385,0.23195787620781405
220,110.01833638939823,8.333333333333334,0.15384615384615385,0.23215056064514508
221,110.51841973662276,8.333333333333334,0.15384615384615385,0.23234294469880232
222,111.0185030838473,8.333333333333334,0.15384615384615385,0.23253502891682012
223,111.51858643107184,8.333333333333334,0.15384615384615385,0.23272681384497365
224,112.01866977829638,8.333333333333334,0.15384615384615385,0.23291829999131414
225,112.51875312552092,8.333333333333334,0.15384615384615385,0.2331094879184797
226,113.01883647274545,8.333333333333334,0.15384615384615385,0.23330037816525892
227,113.51891981997,8.333333333333334,0.15384615384615385,0.23349097126885804
228,114.01900316719453,8.333333333333334,0.15384615384615385,0.23368126776487613
229,114.51908651441906,8.333333333333334,0.15384615384615385,0.23387126818727996
230,115.0191698616436,8.333333333333334,0.15384615384615385,0.2340609730683797
231,115.51925320886814,8.333333333333334,0.15384615384615385,0.23425038296059714
232,116.01933655609268,8.333333333333334,0.15384615384615385,0.23443949840591005
233,116.51941990331721,8.333333333333334,0.15384615384615385,0.23462831992456235
234,117.01950325054175,8.333333333333334,0.15384615384615385,0.23481684804898895
235,117.51958659776629,8.333333333333334,0.15384615384615385,0.23500508331078027
236,118.01966994499082,8.333333333333334,0.15384615384615385,0.23519302624070965
237,118.51975329221537,8.333333333333334,0.15384615384615385,0.235380677368763
238,119.0198366394399,8.333333333333334,0.15384615384615385,0.2355680372225232
239,119.51991998666443,8.333333333333334,0.15384615384615385,0.23575510630331006
240,120.02000333388898,8.333333333333334,0.15384615384615385,0.23594188515105696
241,120.52008668111351,8.333333333333334,0.15384615384615385,0.23612837428847233
242,121.02017002833806,8.333333333333334,0.15384615384615385,0.2363145742370078
243,121.52025337556259,8.333333333333334,0.15384615384615385,0.23650048551685166
244,122.02033672278712,8.333333333333334,0.15384615384615385,0.23668610864692088
245,122.52042007001167,8.333333333333334,0.15384615384615385,0.23687144414485417
246,123.0205034172362,8.333333333333334,0.15384615384615385,0.23705649253146197
247,123.52058676446073,8.333333333333334,0.15384615384615385,0.23724125432400583
248,124.02067011168528,8.333333333333334,0.15384615384615385,0.23742573003503423
249,124.52075345890981,8.333333333333334,0.15384615384615385,0.23760992017836277
